hash,group,family,particion,dificultad,xz_ok,kissat_ref,k_resueltas,k_resultado,k_t_min,k_t_med,k_t_max,n_vars,n_clauses,gbd_family,track_main,original_filename
20af7a90131ea05e1ef53ea3705088c9,bitvector,bitvector,dev,trivial,1,1,3,SAT,0.7888014479976846,0.8268824510014383,1.009539600010612,,,,,
22794a7bf4b1d2dbfcfa17a83afc76a9,bitvector,bitvector,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
2285ff99f985f8f926d5159299cc8787,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
23bad002bd076e1e2bbbb53e44d5b00d,bitvector,bitvector,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
2602a408af148cd920698aeff90dd853,bitvector,bitvector,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
26d1a43c2e8064faffd54bb81484926e,bitvector,bitvector,test,inestable,1,1,1,UNSAT,757.5152788080013,800.0,800.0,,,,,
278ff892ccf6cc1b2ae1ed7161825b13,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
2a8c0c4fb5de19ace564b5bdf0efc815,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
2c6909b32a7ba218e95c89c3fff48861,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
2dfce8dfd050eefb91c57a8f2270cff9,bitvector,bitvector,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
2ff7611145c4178415d29508434e062f,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
301958019bf585f861265c68670487d5,bitvector,bitvector,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
3154f269851c216ac1ddb39e092db3e3,bitvector,bitvector,test,trivial,1,1,3,UNSAT,2.766949322001892,3.335860137012787,4.186481408993132,,,,,
333aeb46000bbf119635a71cf39389c9,bitvector,bitvector,excluida,sin-ref,0,0,,,,,,,,,,
343885733b441b8dbf2d90886f39c746,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,6328.000,19518.000,,,
363bd16100a90bc47d0dfb637492f6e1,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
36e318243695ce6262805797e8535aa4,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
37dfb9d60131ccd4b6d5b2ac50ab6fb2,bitvector,bitvector,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
38ba4510b6bcbb91682c5ab567f900bc,bitvector,bitvector,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
3f2a362bb7d5a8ea3076020892cde807,bitvector,bitvector,dev,inestable,1,1,1,SAT,534.603218668999,800.0,800.0,,,,,
4169e793a00937655ba8a424287e151d,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
42b879c316e63ffcb22776b18bbb1cb1,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,318375.000,440824.000,,,
42d7ff70b7e93478a912ebbab48c17d1,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
445f835be7805993f89cc2b6f3bea065,bitvector,bitvector,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
44c99863cd1634d6b18acff6397b2bfe,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
4538c77a99dfab4d31d0ffe2cc1149ea,bitvector,bitvector,excluida,danada,0,0,,,,,,,,,,
458a3a6b271e7a431f8c623fea47c38d,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
4622ccd57b5cfc2f13810e1e01bfbdb9,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
469aff5a43a9257e35f9c6742222d75d,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
47c04ee3a0d07cbbc272f4af73c9ef3c,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,8443.000,39060.000,,,
49538efad8a86131663aff9cd8e6d891,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,344323.000,476752.000,,,
4b537d3c18082eb884bf9429b8146214,bitvector,bitvector,excluida,sin-ref,0,0,,,,,,,,,,
4c8cfa75c8ecb03e728be6a2f305877a,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
4efe61249ce9cd61cdd3ffc13ea20db2,bitvector,bitvector,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
511d84e258608c28ac893aa740ba0968,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
51925dbfcd5534b312265098fd439b12,bitvector,bitvector,test,dura,1,1,0,,800.0,800.0,800.0,54460.000,141324.000,,,
529bb3dc6340f2fc0ea617190acc4c31,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,5203.000,21941.000,,,
536f3a4dbb98b717f4c58b6e0162882e,bitvector,bitvector,dev,media,1,1,3,UNSAT,494.2608657689998,607.1243572839885,632.8683159600041,5042.000,15466.000,,,
53fc1da0e1caf50d2e6e7b200850b51b,bitvector,bitvector,dev,trivial,1,1,3,SAT,0.341938832993037,0.6044030139892129,1.073529386005248,,,,,
5631c2f4852893a72c242d2bee5efd39,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
595b5843c8c12b6a84a67aeab93ea8e8,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
599b58ab6fe8214e7250f974f36ec71b,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
5ae0187ac5442a7054a08b71b53ef8ac,bitvector,bitvector,test,dura,1,1,0,,800.0,800.0,800.0,438936.000,1756231.000,,,
5d3ebffb0eb6b25c122c4c385517795d,bitvector,bitvector,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
5e6cacbbb7bb0e88f4ad932120b5a9dc,bitvector,bitvector,test,inestable,1,1,2,UNSAT,214.36906735500088,287.78568743400683,800.0,17570.000,60644.000,,,
5f597b611d0d14d12c09099e69e21a4a,bitvector,bitvector,excluida,sin-ref,0,0,,,,,,,,,,
5fb0d1f02c02c6a7fb485707b637d7e4,bitvector,bitvector,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
6020adfdd5e17de1ac59e1933737cfcf,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
6088fba41b1711d09d7ea147870434d0,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
61491d8717f1b5a99f3d9acf609934b3,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
655681362024c10869610709e1a22246,bitvector,bitvector,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
68962ef48674e066d91ec37cf02ba1e6,bitvector,bitvector,dev,inestable,1,1,1,SAT,86.2210407800012,800.0,800.0,,,,,
68db53c17dd9b22950722efaad1d47a3,bitvector,bitvector,test,media,1,1,3,SAT,128.17186922900146,247.96879434899893,314.08212277399434,,,,,
6d2e3b7369083eb90e069c7be9eb5cfc,bitvector,bitvector,test,media,1,1,3,SAT,152.72446507800487,154.80581400300434,257.26177836899296,320014.000,1013357.000,,,
6d94754a1f66188c8e2a66f67e7e208e,bitvector,bitvector,test,inestable,1,1,2,SAT,564.6732623250136,580.670158605004,800.0,,,,,
6ddb1d74448f67dbc7f9ce40023125df,bitvector,bitvector,test,facil,1,1,3,SAT,18.20833687100093,26.28774246398825,33.82550311399973,,,,,
6ec01b2e5492583e95562ee487f7b4bd,bitvector,bitvector,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
6f49136f1db5de033da1dafec6455d1c,bitvector,bitvector,test,media,1,1,3,UNSAT,428.4611584259983,433.0334192900045,694.0482560100063,,,,,
6f6f7fe094a4c5f053473c53c22bb2b7,bitvector,bitvector,excluida,sin-ref,0,0,,,,,,,,,,
76fd824a330e9ddd19142ecfda6ad66b,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
7b54419c9a90f3bec4adb173ef9a09c1,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
7bdd0f1b712cc4729f2377dfc5ee9bd0,bitvector,bitvector,test,media,1,1,3,SAT,56.83901810599491,151.6187041289959,253.19899697999065,,,,,
7c7f6685df08401a63a112ca5d5a32ac,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
7da0582f7f105caeedcee2a216ecc0c8,bitvector,bitvector,dev,inestable,1,1,1,SAT,698.4890395370021,800.0,800.0,,,,,
7f71ccf22cd5bc2cdaab8bf1b2f95eac,bitvector,bitvector,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
80bd8826bd9fc15b734b2468cb0c6be2,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
818cd5a3766f397991638bbe19cd0f18,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
82200fee50cab595a1fd44bec2451e89,bitvector,bitvector,test,media,1,1,3,UNSAT,3.719128339012968,53.0639159620041,484.4036889359995,,,,,
82e6d1219d747172e414e37428a74133,bitvector,bitvector,dev,inestable,1,1,2,SAT,197.7842457730003,223.805118164004,800.0,,,,,
84083fc2a125cb20046b06f7fceb6e1c,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,688013.000,2181469.000,,,
8417e50b6b730737a084c868de7b60d6,bitvector,bitvector,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
84611c5ceece78f517c71ff6b90bcf92,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
854bdbc346c8aa047ee35273fd04944e,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,463900.000,1177912.000,,,
85ba4d1a72145ca1885e905a9797ce28,bitvector,bitvector,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
85d6fe0d5a19bfa55ea9ccc2b58924d8,bitvector,bitvector,dev,inestable,1,1,1,UNSAT,494.46196284100006,800.0,800.0,8013.000,24248.000,,,
870ebd2501c12dd597ca5fda0d9c1a90,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,14654.000,62036.000,,,
87494c9d7d01468c75382b79f11c5abe,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
882482a0622ccdf8f355b6a11d7fbc72,bitvector,bitvector,dev,media,1,1,3,UNSAT,240.6514492349961,255.7738542559964,275.73500030300056,,,,,
89d1a19b5a8f40eb71dcadae8b0dfd20,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
8cbcbe55f1dc45cc2aa2f95e237756c5,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
8f806d79e52189fb9fdc1ecb1e3654ca,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
90346ea0f260db4f459c4a22a853c5de,bitvector,bitvector,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
920f65d49a7dc72c5771a73c38688a55,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
92afef62e7c2a187982f88e57fff9a5a,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,14342.000,42272.000,,,
92b98ab8055b143e0283a215a70cf001,bitvector,bitvector,dev,media,1,1,3,SAT,30.827018106007017,58.65411145699909,110.36006635399826,,,,,
9392508e4275ef96d427c30b393be70f,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
95eb43cf0a4a829e14fe362c2f1a8474,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
997f40a6afd8054e3d6a84dfb65ef157,bitvector,bitvector,dev,media,1,1,3,SAT,155.72064235300058,269.5706703379983,285.2599924469978,,,,,
99fb55dfbb28f470dcbd1722536e0daa,bitvector,bitvector,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
9a5010593dfc8a26510ac906df38c05b,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
9fe5c949cfc43c135c028243889134a8,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
a17efb89fadde5be43b05cf36181f6ba,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
a36e3b4507dc96d4564bac179a13e252,bitvector,bitvector,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
a3c6cf1776a3b89e8b5ed137a2169a46,bitvector,bitvector,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
a553e9cdf676a45c44c4223e75a7c604,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
a5e6de7a46556a09ccb12136aaea1dee,bitvector,bitvector,excluida,danada,0,0,,,,,,,,,,
a6f9888133aa12dfff27831645bd0eb3,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
a70be851b3e1d994d3c3729d8c9dcf1a,bitvector,bitvector,dev,media,1,1,3,UNSAT,187.7572220730072,241.24746647100253,262.14966846200696,,,,,
a8963c507ec3834e0be841b79a2b5edc,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
aa96db501deb704c0be26fca804348c0,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
abc2d706e3cb72aa9f0edc8b67cd11f6,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,259992.000,359986.000,,,
ac2165cbc6c18e4e47f3b8741553e082,bitvector,bitvector,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
ad2b1829387e1ec0cf33172ceca59cb6,bitvector,bitvector,test,media,1,1,3,UNSAT,173.5519898210041,240.5014015790075,344.2555276089988,,,,,
b1770a04ee8e33b42f589e31da819ad5,bitvector,bitvector,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
b3d40f5c1f8ad9873775a885469ada26,bitvector,bitvector,excluida,sin-ref,0,0,,,,,,,,,,
b41f6db1fee18a3aa5630aac4d07f3f9,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,1232855.000,3896468.000,,,
b45c330de5e628bc623a52c4c6555445,bitvector,bitvector,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
b52aa29d244bf58f84e742a20dd8bf69,bitvector,bitvector,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
b5997123626c2d12fa7e2ef8972d38e4,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
b676ad852ca0867aef85be90753e5745,bitvector,bitvector,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
b6f21018d65de834513fbd94a5e06377,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
b7ab774b6d91a8b0edaf36c3e61c374f,bitvector,bitvector,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
b8399c47701dc509b97506fc1b8a5361,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,9659.000,28685.000,,,
b86fb8a1c823be5dc73b89d3b20dfda8,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
b8f8dcfa84a6f10d2a11ed556c8d3e7d,bitvector,bitvector,excluida,danada,0,0,,,,,,,,,,
b96034d2fd2868e568c2945611fb5d96,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
ba2002f1181352a4314c416e78ca0aca,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
bac55b0c8df161600983a66c006be087,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
bb2847c158b6773a972dac3a823850a5,bitvector,bitvector,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
bd3b4e932106a55b57598b7e783c6c58,bitvector,bitvector,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
bdd6bae29aa7c535e97bd65dbc8464bd,bitvector,bitvector,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
bde51396855219ffe527bfa85bdc59ed,bitvector,bitvector,dev,media,1,1,3,UNSAT,31.29327277700941,163.3980876870046,169.34954071900574,,,,,
c1616d4244670607260e06e0506d1fad,bitvector,bitvector,dev,media,1,1,3,UNSAT,290.1490156179934,340.6591656689998,451.2016210849979,,,,,
c2626a4c70dacabe504b8feaff7e185f,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
c2758faefec5e7abcc6c077106214581,bitvector,bitvector,dev,facil,1,1,3,UNSAT,45.81177420499444,54.753766934998566,56.42314014499425,,,,,
c3c80c8b7e9a4eb4c99be20bee4e2c48,bitvector,bitvector,test,trivial,1,1,3,UNSAT,0.1779453820054186,0.1785534509981516,0.1897421110043069,,,,,
c3d373950f657fbc2752d4ef8ed05a35,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,55045.000,143155.000,,,
c4e77bfa7a50ea633445d23e3ca9d929,bitvector,bitvector,dev,media,1,1,3,UNSAT,148.73179056399383,187.73908528099128,283.6769859490014,,,,,
c507d80b1603bb1e9c980524e1a57431,bitvector,bitvector,dev,media,1,1,3,UNSAT,369.65759298000194,415.6358876279992,547.5479293530079,227491.000,663516.000,,,
c541c7c6b0167540a447c68bd566b619,bitvector,bitvector,dev,inestable,1,1,2,UNSAT,229.82230430000345,340.9018827149994,800.0,,,,,
c5b1697acea10f276108c600475d2a4f,bitvector,bitvector,excluida,danada,0,0,,,,,,,,,,
c62646f39b21cf741627d8e1a97d6534,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
c6b0ea900f2fdddad7fc5afa1b41f89d,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
c87d77dd5456866cf10d56e0e05bbdc8,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
ca4b2e306cc33b518dde145745db32d5,bitvector,bitvector,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
ca53d7b58ed8920c28bb08c8ccd709bd,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,443833.000,1399837.000,,,
cb43d6462c351764815a693fbf94cb71,bitvector,bitvector,excluida,danada,0,0,,,,,,,,,,
cc436db9fe0278663ce376e068069815,bitvector,bitvector,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
cc9a6cf6d19647e643802f4a870fe3c2,bitvector,bitvector,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
cca1774ad0e4c13ddfeca49c75d75d29,bitvector,bitvector,dev,media,1,1,3,UNSAT,440.5302323369978,489.98868659700383,523.3587455419911,,,,,
cd2bc98659d17859ba3c97e68d4af5b5,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
ce9fa3e32d9e1172a56a6c233a5ac56a,bitvector,bitvector,excluida,danada,0,0,,,,,,,,,,
d0261efd3e55848b11c1f71a22049a1e,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
d0a4e3b4b89dcdb4c4f79a2becfce170,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
d1e28cbdecedb0dbceebb79f4d7e4773,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
d2692603e0aadebf8944f7bf39d773cb,bitvector,bitvector,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
d2ea887fc8915807474187d5f5199ab7,bitvector,bitvector,test,inestable,1,1,2,SAT,436.1160819250072,755.2598927389918,800.0,1045992.000,3306787.000,,,
d37d113fbacd6c0b5f4cd56a49e65d9b,bitvector,bitvector,excluida,danada,0,0,,,,,,,,,,
d411137584419b1fd3b1a8925a17fa1d,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
d6a644670ef23096924ca6518e73691a,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
d73632fec32a7c578f7226e275146c53,bitvector,bitvector,excluida,danada,0,0,,,,,,,,,,
d767f073d0d9e1f5ab3619eb83d03f8e,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
d7b38c8ead74ae705aa60b8771debda1,bitvector,bitvector,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
d9d3ba7ec21d4b7c3d7622734f180505,bitvector,bitvector,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
da6ce310adfacd0804de988af6fdf092,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
da7a564a661110a17274c2082c83d5de,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
dbcc775ffd10da39efe1f481ae033087,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
dc852bacf85798b0bef47c4f449b07c5,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
dc8c5af672295b99cc520281fd5bbbfc,bitvector,bitvector,excluida,danada,0,0,,,,,,,,,,
de24a43766cbd9ba5afaa1eb07017d23,bitvector,bitvector,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
e00db2d014120892e94713590fc32948,bitvector,bitvector,test,trivial,1,1,3,SAT,0.6082149129942991,0.6248393020068761,0.953253624989884,,,,,
e0bce8c3f9c1abb9b36ae9dd20e40bd9,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
e1b7eb30b30fe24bd77898312bf42c8f,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
e45e5784cba0411dcef66e49b3bb46e6,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
e76231dcffcc280d0eb62dcde5b72e7e,bitvector,bitvector,dev,trivial,1,1,3,SAT,1.1208933659945617,1.435927359998459,1.462592629992287,,,,,
e8c5dde6a433205becb34fa9d3937a7d,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
ec6a463d5efffd3600940d031de0c5e9,bitvector,bitvector,test,media,1,1,3,UNSAT,187.05125501700968,200.38787198001228,213.18650151100883,,,,,
ed2af4dc9bb395c6f1bbde490f9f5f3e,bitvector,bitvector,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
ed7074fe9190f3b39eab1a627fc24e61,bitvector,bitvector,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
eeb5ce8260a0ebaa1f39f36a49c76735,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
f0d67e021e0091c5954396dbd0da9f60,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
f197c1e28acb1c284fd111509eb2e76b,bitvector,bitvector,test,inestable,1,1,2,SAT,368.62881335499696,371.3333690950094,800.0,,,,,
f309a6c4d92f04cd7f6eebe2b9f6f878,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,369603.000,1170319.000,,,
f359f5ebf2c84dabf8da4bb3a5ef4518,bitvector,bitvector,excluida,sin-ref,0,0,,,,,,,,,,
f3f6b1bdf843e3f2df370189b5fccad7,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
f48c7778c0de0a62d9e2bc6e39b6988e,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
f51557fafd667aacc6cd4cca945f0099,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
f5f7cffa8fe9fb98e43654dbde38c5f9,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
f6b72ccc5182b6115aaa9b06861e57a8,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
f81c3aeaf852faf68af51f9c2820184d,bitvector,bitvector,test,trivial,1,1,3,SAT,0.0525214840017724,0.0527468119980767,0.0545746400021016,,,,,
f99956a76d70c8213b63c107483a7869,bitvector,bitvector,test,dura,1,1,0,,800.0,800.0,800.0,11508.000,33725.000,,,
f9a1fa4351f918914d7a7ba881a3a6c4,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
fb3d56089d0e7b403190a3dc661f1293,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
fb4d5fc86b53307c2f7fe6f7cafeb0d3,bitvector,bitvector,test,media,1,1,3,UNSAT,699.3336023449956,713.3665858690074,761.8967116019921,,,,,
fd4c29e643c9a6d9b86716ddc731a258,bitvector,bitvector,reserva,sin-ref,1,0,,,,,,,,,,
fdaa0081c32cfdaa40ca1c23f03ef255,bitvector,bitvector,excluida,danada,0,0,,,,,,,,,,
ffdfce174618b76c8cd0e4bd45b55130,bitvector,bitvector,dev,trivial,1,1,3,SAT,0.6294527349964483,0.631692185997963,0.7494412180094514,,,,,
00f4aca773e5675f35263dcd46b15bde,cryptography,cryptography,dev,inestable,1,1,2,SAT,288.99242886700085,316.56501189499977,800.0,,,,,
0205e0724a8a912dde9ad7dfba2aee0b,cryptography,cryptography,reserva,sin-ref,1,0,,,,,,4288.000,132592.000,,,
0262e0507796703aeed95b8eb6346828,cryptography,cryptography,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
05eee75ab69270c322b9ef6bc1ee8604,cryptography,cryptography,dev,dura,1,1,0,,800.0,800.0,800.0,53118.000,178062.000,,,
05ff725eef6dbf5b1bff07bedd89d6c0,cryptography,cryptography,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
06e928088bd822602edb83e41ce8dadb,cryptography,cryptography,reserva,sin-ref,1,0,,,,,,,,,,
0832446f790662899f2275ccef2e09fd,cryptography,cryptography,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
0ba5ff25b8f67d50e7adcdde9716a5c2,cryptography,cryptography,reserva,sin-ref,1,0,,,,,,,,,,
0c1229dd6d69a3435089228613a4586a,cryptography,cryptography,test,media,1,1,3,SAT,66.96774693699263,331.95096110099985,353.1453299160057,,,,,
0d2bcd9d503431148295cd116b446609,cryptography,cryptography,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
0e6aed984e421d24cd22c298c9fcc496,cryptography,cryptography,reserva,sin-ref,1,0,,,,,,,,,,
0fa39d9540a4021202b574be6cdcb99d,cryptography,cryptography,reserva,sin-ref,1,0,,,,,,,,,,
11f9fb52d305af8fb00e7f6e7071c820,cryptography,cryptography,dev,facil,1,1,3,SAT,10.093344080989482,14.769177641006536,29.66059562900045,,,,,
12bb20e3ad925897977f85af71db7c94,cryptography,cryptography,reserva,sin-ref,1,0,,,,,,,,,,
13fe83cc7a856ff2358f76b96daf51e3,cryptography,cryptography,test,media,1,1,3,SAT,29.96256424499734,59.6477924399951,148.68492868100293,,,,,
144ff2831056bafda1124d98fceec5c7,cryptography,cryptography,test,media,1,1,3,SAT,118.41999901799136,576.7239115519915,673.4801394379901,,,,,
150d5db53b79cad35248536274c2662a,cryptography,cryptography,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
16ad0f4e6759ead8d0cff5349f0136a2,cryptography,cryptography,reserva,sin-ref,1,0,,,,,,,,,,
18d6a042cec732fbf3aa175852cff0c4,cryptography,cryptography,excluida,sin-ref,0,0,,,,,,,,,,
19969dbd50d4cd01c7e8323377364a4e,cryptography,cryptography,dev,media,1,1,3,SAT,136.79525275999913,219.9570886019937,297.5398838789988,,,,,
1cd196414a8f8b83e4c2a3d368369d3a,cryptography,cryptography,reserva,sin-ref,1,0,,,,,,,,,,
205eb49eebcb24bf0b7293fb9fcb87f6,cryptography,cryptography,test,inestable,1,1,1,SAT,48.08093552000355,800.0,800.0,,,,,
2360aab665f3a285d3f1fa7d4863ccea,cryptography,cryptography,reserva,sin-ref,1,0,,,,,,,,,,
24358ac5f7d5d1cd06fd93398dbbcf77,cryptography,cryptography,reserva,sin-ref,1,0,,,,,,,,,,
24ec197c44822a55ab9dcd4eff19e11e,cryptography,cryptography,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
26e9e6f76821074fec971ba27aae0bea,cryptography,cryptography,dev,dura,1,1,0,,800.0,800.0,800.0,2722.000,11400.000,,,
27910179710bda7747c98bf10ce9a5a3,cryptography,cryptography,reserva,sin-ref,1,0,,,,,,,,,,
28a4a5d2789d9f6a2f0367ab7e344817,cryptography,cryptography,reserva,sin-ref,1,0,,,,,,7089.000,121197.000,,,
2900e0902b39ca81551fc80aca4bf201,cryptography,cryptography,reserva,sin-ref,1,0,,,,,,,,,,
2c4e0ec3514d121eb77e995aa7c061ff,cryptography,cryptography,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
2d2480ecc9cf28ffab434e5a01283fe4,cryptography,cryptography,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
2e29192bee7f468c3c6e1b7088829575,cryptography,cryptography,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
2e8985e9103ac6593d2f8c2b168f28b0,cryptography,cryptography,test,media,1,1,3,SAT,75.57425664400216,149.8512896359898,301.3072546829935,,,,,
